Paper_ID,Question_ID,Question_Type,Question_Text,Token_Text,Word_Count
0460_m20_qp_22.pdf,(ii),SUB," Using Fig. 2.1, describe the distribution of countries with 81 – 120 people per km2. ",Using describe distribution country people per,86
0460_m20_qp_22.pdf,(b),SUB, Fig. 2.2 shows the areas of equatorial and hot desert climates in Africa. Tropic of Cancer Equator equatorial climate hot desert climate Tropic of Capricorn Fig. 2.2 ,show area equatorial hot desert climate Africa Tropic Cancer Equator equatorial climate hot desert climate Tropic Capricorn,167
0460_m20_qp_22.pdf,(i),SUB," Using Figs. 2.1 and 2.2, describe the population density of the area of hot desert south of the equator. ",Using describe population density area hot desert south equator,106
0460_m20_qp_22.pdf,(ii),SUB," In Fig. 2.1, use the letter D to label a hot desert country which is densely populated. ",use letter label hot desert country densely populated,89
0460_m20_qp_22.pdf,(c),SUB," Using Figs. 2.1 and 2.2, describe the population density of the area of equatorial climate. ",Using describe population density area equatorial climate,93
0460_m20_qp_22.pdf,3 ,MAIN,"Fig. 3.1 describes the eruption of Mount Agung in 2017. Mount Agung is an active strato-volcano in Bali, Indonesia. In September 2017, the area around the volcano experienced 844 earthquakes, including 350 on 26 September, and about 122 500 people were evacuated from their houses. On 21 November, an ash cloud from the summit reached 3842 metres above sea level and later grew to 9144 metres. Early on Saturday 25 November, some airlines cancelled flights bound for Australia and New Zealand. An orange glow was later observed around the crater at night, suggesting that fresh magma was moving to the surface. On 12 December a picture of the crater was taken showing a steadily growing lava dome occupying approximately one third of the crater. The eruption later reduced to minor emissions of steam and smoke. Fig. 3.1 ",describes eruption Mount Agung Mount Agung active strato-volcano Bali Indonesia September area around volcano experienced earthquake including September people evacuated house November ash cloud summit reached metre sea level later grew metre Early Saturday November airline cancelled flight bound Australia New Zealand orange glow later observed around crater night suggesting fresh magma moving surface December picture crater taken showing steadily growing lava dome occupying approximately one third crater eruption later reduced minor emission steam smoke,821
0460_m20_qp_22.pdf,(a),SUB, Each of the following definitions describes a volcanic feature mentioned in Fig. 3.1. Identify each feature from its definition. ,following definition describes volcanic feature mentioned Identify feature definition,130
0460_m20_qp_22.pdf,(i),SUB, molten rock below the ground ,molten rock ground,30
0460_m20_qp_22.pdf,(ii),SUB, a depression at the top of a volcanic cone ,depression top volcanic cone,44
0460_m20_qp_22.pdf,(iii),SUB, a volcano made up of alternate layers of lava and ash ,volcano made alternate layer lava ash,55
0460_m20_qp_22.pdf,(b),SUB," Using Fig. 3.1, identify the earliest sign that Mount Agung was about to erupt in 2017. ",Using identify earliest sign Mount Agung erupt,89
0460_m20_qp_22.pdf,(c),SUB," Using Fig. 3.1, identify the final event of the 2017 eruption. ",Using identify final event eruption,64
0460_m20_qp_22.pdf,(d),SUB," Fig. 3.2 shows the location of Bali and the islands of Indonesia. EURASIAN PLATE Java Sea Mount Agung AUSTRALIAN on Bali Indian direction of plate movement plate boundary active volcano Fig. 3.2 Using information from Fig. 3.2, explain why there are active volcanoes in Indonesia. ",show location Bali island Indonesia EURASIAN PLATE Java Sea Mount Agung AUSTRALIAN Bali Indian direction plate movement plate boundary active volcano Using information explain active volcano Indonesia,282
0460_m20_qp_22.pdf,4 ,MAIN,Fig. 4.1 shows the climate of a hot desert area in the southern hemisphere. temperature rainfall J F M A M J J A S O N D months Fig. 4.1 ,show climate hot desert area southern hemisphere temperature rainfall month,137
0460_m20_qp_22.pdf,(a),SUB, For the climate shown in Fig. 4.1 state the: ,climate shown state,46
0460_m20_qp_22.pdf,(i),SUB, January temperature ,January temperature,21
0460_m20_qp_22.pdf,(ii),SUB, annual temperature range. ,annual temperature range,27
0460_m20_qp_22.pdf,(b),SUB," (i) For the climate shown in Fig. 4.1, which is the wet season? Circle one correct answer below. winter spring summer autumn ",climate shown wet season Circle one correct answer winter spring summer autumn,126
0460_m20_qp_22.pdf,(ii),SUB, What is the annual rainfall of the area shown in Fig. 4.1? Circle one correct answer below. ,annual rainfall area shown Circle one correct answer,93
0460_m20_qp_22.pdf,10 ,MAIN,mm 20 mm 30 mm 40 mm ,mm mm mm mm,21
0460_m20_qp_22.pdf,(c),SUB, Fig. 4.2 (Insert) shows vegetation in an area with a dry climate. Describe two features of the vegetation and explain how they are adapted to the dry climate. Feature 1 Description Adaptation to the dry climate Feature 2 Description Adaptation to the dry climate ,Insert show vegetation area dry climate Describe two feature vegetation explain adapted dry climate Feature Description Adaptation dry climate Feature Description Adaptation dry climate,264
0460_m20_qp_22.pdf,5 ,MAIN,The United Nations publishes the HDI which measures inequality between countries. ,United Nations publishes HDI measure inequality country,82
0460_m20_qp_22.pdf,(a),SUB, What do the letters HDI stand for? ,letter HDI stand,36
0460_m20_qp_22.pdf,(b),SUB, Table 5.1 shows the HDI and inequality differences between three countries. Table 5.1 Australia Bolivia Niger HDI 0.94 (high) 0.67 (medium) 0.35 (low) Death rate per 1000 7.3 6.4 11.8 Infant mortality per 1000 births 4.3 35.3 81.1 Birth rate per 1000 12.1 22.0 44.2 GDP per capita (US$) 48 700 7200 1100 Life expectancy at birth 82.3 69.5 55.9 ,Table show HDI inequality difference three country Table Australia Bolivia Niger HDI 0.94 high 0.67 medium 0.35 low Death rate per Infant mortality per birth Birth rate per GDP per caput US Life expectancy birth,345
0460_m20_qp_22.pdf,(i),SUB, Which type of graph would be most suitable to show the HDI data shown in Table 5.1? ,type graph would suitable show HDI data shown Table,85
0460_m20_qp_22.pdf,(ii),SUB, How much longer is a person in Australia expected to live compared with a person in Niger? ,much longer person Australia expected live compared person Niger,92
0460_m20_qp_22.pdf,(iii),SUB, Suggest what is unusual about the death rate in Bolivia. ,Suggest unusual death rate Bolivia,58
0460_m20_qp_22.pdf,(iv),SUB, Which feature shown in Table 5.1 measures the standard of living or wealth of the people? ,feature shown Table measure standard living wealth people,91
0460_m20_qp_22.pdf,(c),SUB, Residential areas often show inequality in living standards. Figs. 5.1 and 5.2 (Insert) show residential areas in Africa. Describe the differences seen in the photographs which show inequality in living standards. ,Residential area often show inequality living standard Insert show residential area Africa Describe difference seen photograph show inequality living standard,215
0460_m20_qp_22.pdf,6 ,MAIN,Fig. 6.1 shows electricity generation from HEP (hydroelectric power) and other renewables in the USA between 1997 and 2016. electricity generation ,show electricity generation HEP hydroelectric power renewables USA 2016. electricity generation,147
0460_m20_qp_22.pdf,(million megawatt hours),SUB, other renewables Fig. 6.1 ,renewables,27
0460_m20_qp_22.pdf,(a),SUB, Describe the changes in the amount of electricity generation shown in Fig. 6.1. Do not use figures in your answer. Other renewables ,Describe change amount electricity generation shown use figure answer renewables,133
0460_m20_qp_22.pdf,(b),SUB, Fig. 6.2 (Insert) shows a dam used to produce HEP. Give two advantages of the site of the dam for producing HEP. ,Insert show dam used produce HEP Give two advantage site dam producing HEP,114
0460_m21_qp_22.pdf,1 ,MAIN,"Study the map extract for Fortuniès, France. The scale is 1:25 000. ",Study map extract Fortuniès France scale 1:25,68
0460_m21_qp_22.pdf,(a),SUB," Fig. 1.1 shows some of the features around the settlement of Collanges in the south of the map extract. Study Fig. 1.1 and the map extract and answer the questions below. Fig. 1.1 Using the map extract, identify the following features shown in Fig. 1.1: ",show feature around settlement Collanges south map extract Study map extract answer question Using map extract identify following feature shown,255
0460_m21_qp_22.pdf,(i),SUB, feature A ,feature,11
0460_m21_qp_22.pdf,(ii),SUB, the name of river B ,name river,21
0460_m21_qp_22.pdf,(iii),SUB, land use at C ,land use,15
0460_m21_qp_22.pdf,(iv),SUB, feature D ,feature,11
0460_m21_qp_22.pdf,(v),SUB, the height above sea level of the spot height at E. ,height sea level spot height,53
0460_m21_qp_22.pdf,(b),SUB, A person travels on the footpath from the north of the river outside Collanges (863013) to the junction with the footpath south east of les Ginestes (855022). ,person travel footpath north river outside Collanges junction footpath south east le Ginestes,160
0460_m21_qp_22.pdf,(i),SUB, In which overall compass direction does the person travel? ,overall compass direction person travel,60
0460_m21_qp_22.pdf,(ii),SUB, What distance does the person travel along the footpath? ,distance person travel along footpath,58
0460_m21_qp_22.pdf,(iii),SUB, How many metres does the person climb? Circle one correct answer below. 802 m 902 m 102 m 112 m [1] ,many metre person climb Circle one correct answer,101
0460_m21_qp_22.pdf,(c),SUB, Fig. 1.2 shows the location of two grid squares in the east of the map extract. These are square 8802 at Lac de Sauvages and square 8902 at Peyre del Cayre. Study the two areas and answer the question below. Lac de Sauvages Peyre del Cayre Fig. 1.2 The table below compares the features of the two areas. Complete the table by putting ticks (3) in the correct five boxes. Use only one tick for each row. square 8802 square 8902 at neither of these at Lac de both these areas Peyre del Cayre areas Sauvages parking steep slopes area liable to flooding land over 1200 m above sea level church ,show location two grid square east map extract square Lac de Sauvages square Peyre del Cayre Study two area answer question Lac de Sauvages Peyre del Cayre table compare feature two area Complete table putting tick correct five box Use one tick row square square neither Lac de area Peyre del Cayre area Sauvages parking steep slope area liable flooding land sea level church,592
0460_m21_qp_22.pdf,(d),SUB," Fig. 1.3 is a cross-section along northing 025 from 860025 to 890025, passing through the village of Sauvages. metres metres above above sea level sea level Fig. 1.3 ",cross-section along northing passing village Sauvages metre metre sea level sea level,167
0460_m21_qp_22.pdf,(i),SUB, Identify the feature at A. ,Identify feature,28
0460_m21_qp_22.pdf,(ii),SUB, Identify the feature at B. ,Identify feature,28
0460_m21_qp_22.pdf,(iii),SUB," The cross-section shown on Fig. 1.3 is incomplete. Using information from the map extract, draw a line on Fig. 1.3 to complete the cross-section. [1] ",cross-section shown incomplete Using information map extract draw line complete cross-section,151
0460_m21_qp_22.pdf,(e),SUB," Find the settlement of Dienne in the south west of the map extract. Using the map extract, describe the site and give reasons for the growth of the settlement. ",Find settlement Dienne south west map extract Using map extract describe site give reason growth settlement,161
